Branch ID,Product A (Unit(s) Sold),Product B (Unit(s) Sold),Product C (Unit(s) Sold),Product D (Unit(s) Sold),Product E (Unit(s) Sold),Product F (Unit(s) Sold)
054084,13,4,13,11,6,4
054085,4,15,10,7,11,2
054086,12,12,3,13,10,4
054087,13,0,6,7,12,7
054088,2,20,1,11,13,10
054089,11,6,9,12,16,4
054090,12,0,15,14,9,19
054091,14,17,8,11,16,8
054092,12,18,14,19,14,12
054093,14,12,17,7,0,7
054094,20,4,12,6,5,19
054095,16,11,15,4,12,0
054096,2,19,8,18,0,2
054097,1,20,19,16,7,14
054098,4,19,2,2,9,4
054099,13,2,2,9,19,11
054100,7,20,1,19,10,17
054101,4,9,17,10,3,10
054102,18,13,17,7,6,3
054103,18,13,14,16,16,17
054104,15,8,19,11,15,14
054105,11,3,10,11,6,19
054106,12,1,8,6,16,5
054107,16,19,10,5,7,9
054108,13,12,1,20,18,12
054109,17,9,0,17,11,17
054110,8,2,1,15,18,5
054111,18,11,5,13,3,13
054112,12,14,7,0,2,5
054113,18,1,8,12,20,16
054114,0,10,1,14,18,12
054115,7,20,13,6,13,11
054116,6,15,3,1,11,3
054117,3,3,13,14,16,9
054118,17,20,20,7,1,6
054119,13,5,10,10,18,18
054120,3,9,19,7,2,18
054121,11,19,5,3,19,10
054122,9,9,9,2,5,3
054123,11,17,18,10,11,15
054124,18,15,15,19,14,8
054125,6,12,18,13,7,15
054126,11,13,13,8,2,4
054127,17,5,16,7,11,4
054128,20,0,1,4,16,15
054129,11,7,0,11,12,5
054130,11,19,5,16,11,2
054131,16,5,16,7,8,2
054132,14,8,5,3,4,18
054133,3,6,12,9,1,0
054134,2,12,0,19,8,13
054135,3,4,9,8,8,13
054136,18,6,19,17,1,5
054137,17,13,0,18,2,17
054138,10,6,11,12,1,16
054139,11,18,3,4,12,1
054140,8,10,5,3,7,9
054141,14,12,6,5,17,18
054142,0,16,14,0,17,19
054143,4,19,2,4,13,12
054144,1,1,15,6,12,14
054145,17,3,6,1,7,17
054146,2,10,18,6,3,15
054147,7,11,7,6,16,19
054148,13,18,17,7,19,18
054149,14,13,17,19,9,5
054150,10,17,5,5,10,3
054151,18,15,3,12,4,12
054152,12,19,4,2,12,19
054153,2,12,14,8,20,15
054154,12,5,8,8,12,16
054155,13,15,20,6,11,17
054156,6,6,7,13,6,1
054157,18,19,14,6,1,16
054158,15,12,4,3,15,12
054159,16,10,2,3,5,8
054160,3,13,4,20,15,4
054161,3,18,16,12,9,10
054162,19,14,17,0,9,15
054163,12,11,6,9,16,2
054164,15,19,1,17,14,14
054165,5,5,14,8,10,14
054166,7,0,19,17,6,7
054167,19,2,2,15,10,14
054168,7,17,2,3,0,7
054169,8,2,3,0,8,11
054170,6,8,8,15,9,14
054171,6,10,20,7,20,5
054172,15,2,15,14,14,4
054173,18,6,15,4,16,8
054174,12,14,15,12,4,10
054175,13,16,7,13,15,12
054176,4,4,15,8,7,19
054177,18,19,3,2,8,8
054178,1,13,20,8,16,18
054179,17,8,16,4,17,18
054180,11,12,12,14,17,9
054181,1,3,19,17,18,5
054182,15,11,1,17,5,17
054183,20,19,6,4,3,16
054184,7,4,3,8,6,9
054185,3,12,18,14,13,4
054186,17,5,14,8,8,10
054187,19,10,9,19,19,17
054188,3,17,15,11,11,18
054189,15,16,11,15,18,5
054190,14,16,12,19,14,8
054191,6,19,12,15,9,10
054192,11,1,12,19,1,17
054193,19,8,16,2,5,20
054194,15,17,0,8,11,11
054195,4,4,4,1,14,20
054196,9,19,11,2,19,11
054197,12,18,13,13,3,11
054198,3,18,10,2,19,0
054199,8,6,10,6,9,13
054200,19,12,4,2,3,9
054201,15,19,15,13,12,6
054202,15,3,0,0,9,10
054203,11,8,16,2,12,1
054204,17,14,10,6,18,19
054205,8,14,8,19,15,13
054206,12,19,9,10,4,3
054207,17,16,19,4,3,17
054208,7,3,1,8,17,10
054209,18,5,13,16,0,16
054210,2,14,16,4,7,4
054211,20,6,11,1,11,14
054212,12,3,2,4,9,15
054213,16,18,18,15,11,10
054214,2,4,12,16,10,18
054215,1,10,1,15,0,14
054216,14,2,6,2,15,16
054217,6,11,1,6,5,6
054218,15,13,19,14,17,4
054219,5,9,18,9,18,9
054220,19,13,14,7,10,8
054221,3,14,18,9,13,13
054222,10,8,11,5,12,8
054223,13,17,6,2,20,2
054224,2,12,7,3,19,4
054225,20,3,6,10,19,1
054226,13,20,10,10,11,14
054227,7,6,8,9,6,10
054228,17,17,17,2,14,9
054229,20,4,20,9,8,9
054230,9,11,11,4,13,14
054231,3,2,11,16,17,10
054232,9,4,14,14,14,7
054233,1,6,12,12,14,8
054234,12,14,15,11,16,10
054235,13,1,12,3,1,13
054236,18,16,8,17,19,18
054237,0,18,3,0,18,5
054238,9,1,5,10,18,3
054239,12,18,2,6,10,4
054240,10,7,12,1,5,7
054241,17,6,8,9,9,2
054242,8,4,5,12,3,15
054243,2,10,15,11,17,10
054244,9,17,6,7,14,5
054245,0,7,19,4,1,3
054246,7,1,16,9,5,12
054247,1,20,10,10,8,17
054248,12,13,19,3,3,1
054249,13,10,12,4,17,14
054250,6,17,2,16,14,11
054251,12,20,8,3,5,3
054252,12,18,8,8,0,8
054253,13,17,10,15,5,9
054254,8,14,4,8,1,7
054255,18,0,18,9,1,4
054256,13,4,8,7,8,6
054257,19,8,19,4,18,14
054258,17,18,13,14,7,11
054259,15,11,17,8,6,18
054260,17,10,1,13,11,17
054261,18,15,20,16,0,9
054262,6,20,15,8,13,10
054263,4,4,19,8,12,2
054264,16,13,3,7,13,16
054265,16,1,17,10,5,8
054266,4,9,8,4,16,7
054267,11,15,2,18,11,11
054268,5,4,1,12,17,7
054269,4,18,12,11,19,11
054270,11,18,19,18,3,15
054271,4,16,2,6,6,7
054272,14,14,5,15,13,8
054273,10,9,16,2,9,20
054274,11,11,16,2,4,20
054275,3,13,14,0,11,17
054276,18,2,18,4,10,9
054277,0,13,8,5,12,7
054278,2,15,16,5,9,8
054279,17,4,6,13,0,13
054280,0,9,14,8,8,7
054281,12,8,9,15,16,10
054282,13,17,9,5,12,1
054283,12,2,7,16,11,17
054284,18,4,14,20,1,17
054285,10,3,16,8,15,19
054286,18,12,7,4,20,19
054287,1,14,11,4,1,2
054288,2,2,8,14,3,19
054289,14,14,2,11,6,7
054290,19,12,13,15,11,19
054291,4,12,1,3,8,4
054292,11,4,7,11,15,18
054293,12,9,20,7,14,16
054294,1,9,8,16,1,19
054295,18,16,5,3,10,14
054296,3,7,18,4,16,16
054297,1,20,2,18,2,14
054298,11,13,7,7,6,0
054299,1,19,12,4,2,3
054300,10,6,5,11,5,14
054301,3,18,7,11,14,6
054302,16,14,17,15,1,7
054303,7,6,14,16,10,1
054304,17,2,13,11,20,3
054305,13,6,12,9,15,14
054306,2,15,10,16,14,18
054307,19,4,10,18,1,3
054308,19,15,17,10,19,12
054309,16,0,5,4,13,15
054310,10,7,2,10,11,9
054311,17,11,13,13,11,5
054312,7,14,5,3,16,12
054313,6,4,7,13,4,15
054314,7,5,9,6,8,17
054315,13,3,19,17,19,11
054316,0,12,3,18,1,16
054317,19,13,12,11,9,14
054318,12,2,7,6,3,5
054319,2,3,17,3,18,6
054320,4,7,0,2,8,1
054321,9,11,7,2,9,17
054322,18,12,7,14,17,13
054323,20,8,5,8,13,8
054324,3,6,20,10,17,18
054325,19,15,10,16,1,12
054326,17,6,7,8,11,14
054327,0,6,6,12,12,3
054328,6,5,15,13,13,4
054329,10,13,20,10,1,10
054330,0,9,8,0,14,18
054331,11,0,5,12,2,9
054332,13,15,2,5,13,4
054333,3,19,12,14,2,18
054334,6,17,15,2,4,15
054335,1,17,12,2,17,8
054336,8,15,9,1,19,10
054337,9,5,11,13,6,4
054338,9,16,2,8,15,16
054339,14,18,20,7,10,8
054340,10,6,12,4,3,8
054341,2,18,7,4,12,10
054342,11,19,5,8,9,20
054343,14,12,8,17,5,12
054344,18,16,12,13,7,4
054345,17,14,17,12,12,15
054346,17,3,8,4,11,14
054347,16,7,4,15,1,13
054348,4,16,14,11,1,2
054349,13,1,16,10,8,10
054350,5,13,11,8,1,3
054351,13,20,10,3,7,18
054352,19,10,6,6,0,16
054353,10,17,1,14,9,16
054354,4,13,20,8,3,16
054355,17,11,6,1,1,10
054356,19,17,8,0,4,14
054357,15,14,17,0,9,20
054358,9,7,20,16,15,17
054359,16,17,14,11,8,16
054360,14,5,0,5,16,1
054361,13,2,9,10,5,12
054362,17,14,9,6,13,8
054363,6,20,2,1,15,6
054364,15,5,9,3,8,1
054365,5,13,7,5,16,11
054366,19,10,16,7,8,7
054367,7,9,10,2,9,3
054368,17,16,15,3,19,10
054369,7,0,17,5,6,7
054370,8,4,19,10,17,20
054371,11,16,15,20,12,20
054372,1,19,3,17,15,14
054373,2,1,15,9,4,4
054374,12,14,15,5,18,5
054375,7,13,1,11,14,11
054376,12,9,13,4,1,17
054377,17,6,14,14,9,10
054378,9,11,6,8,12,16
054379,5,8,9,0,5,8
054380,5,8,11,13,8,12
054381,13,4,13,14,16,0
054382,6,17,17,7,6,11
054383,16,16,12,3,11,19
054384,5,14,11,8,3,10
054385,5,10,13,16,8,7
054386,2,7,14,8,10,3
054387,5,2,7,9,12,14
054388,14,17,8,9,2,5
054389,11,13,10,14,19,13
054390,19,16,3,2,17,12
054391,18,14,15,3,7,3
054392,14,0,2,19,3,13
054393,12,19,19,15,20,17
054394,1,9,7,9,10,15
054395,4,10,2,11,5,16
054396,20,20,1,12,17,10
054397,1,8,18,7,6,3
054398,19,11,17,20,17,14
054399,9,1,19,16,11,4
054400,18,1,13,2,11,5
054401,0,5,11,12,10,15
054402,8,15,20,14,13,1
054403,3,16,18,18,4,15
054404,11,9,6,17,16,1
054405,20,13,8,17,8,4
054406,18,1,10,3,11,8
054407,3,19,11,4,5,8
054408,15,6,14,5,4,13
054409,20,11,13,17,6,4
054410,2,2,12,12,10,16
054411,17,10,5,7,8,1
054412,17,17,9,13,4,11
054413,0,9,15,7,14,4
054414,5,18,18,20,7,12
054415,7,1,12,13,7,15
054416,20,18,4,16,20,20
054417,5,8,4,10,9,2
054418,5,3,14,0,16,13
054419,17,12,12,4,18,2
054420,17,13,1,12,16,11
054421,4,7,7,17,19,15
054422,19,20,11,7,12,4
054423,4,10,6,16,14,5
054424,15,9,14,8,4,6
054425,15,5,6,19,9,18
054426,12,4,9,2,18,14
054427,18,4,17,5,2,14
054428,15,17,18,9,4,9
054429,11,9,16,7,18,16
054430,7,7,10,5,17,13
054431,6,17,17,7,12,8
054432,7,11,17,6,18,2
054433,16,12,17,1,7,2
054434,5,5,18,3,7,4
054435,8,5,16,5,1,3
054436,3,19,19,0,2,5
054437,12,8,5,1,4,4
054438,1,0,3,8,2,11
054439,12,16,7,7,5,8
054440,16,2,20,4,16,19
054441,20,18,3,3,4,13
054442,5,4,7,3,20,10
054443,13,7,15,18,12,2
054444,16,19,16,3,18,5
054445,17,15,5,19,12,15
054446,19,5,4,2,6,3
054447,12,13,4,4,3,15
054448,9,9,12,8,6,8
054449,17,14,19,3,5,18
054450,13,8,4,11,13,12
054451,11,7,1,3,16,14
054452,19,14,18,1,7,14
054453,9,18,10,3,9,16
054454,3,5,16,19,13,8
054455,14,18,8,5,19,14
054456,12,4,18,3,16,14
054457,17,7,14,8,3,20
054458,13,16,20,19,4,8
054459,18,7,3,12,17,9
054460,14,10,11,5,3,18
054461,7,5,19,13,13,0
054462,7,20,13,5,14,1
054463,19,11,9,2,3,9
054464,7,0,1,16,15,3
054465,1,6,9,8,18,20
054466,16,6,12,19,3,9
054467,11,10,8,4,10,11
054468,12,15,6,0,20,15
054469,20,6,13,17,0,17
054470,8,16,5,5,1,11
054471,19,15,6,3,14,9
054472,12,5,17,6,10,12
054473,9,9,18,3,4,0
054474,10,10,3,5,20,6
054475,11,10,16,13,8,1
054476,10,19,2,2,12,4
054477,7,20,5,6,10,17
054478,15,4,17,15,4,13
054479,14,3,7,19,7,12
054480,3,3,7,6,15,8
054481,5,20,11,3,12,12
054482,7,15,17,18,12,5
054483,11,13,19,15,18,4
054484,10,9,14,14,15,6
054485,13,15,4,7,4,4
054486,9,11,14,12,7,2
054487,15,19,18,16,15,4
054488,12,2,4,7,17,5
054489,3,4,17,13,14,15
054490,6,9,14,19,11,5
054491,1,1,20,17,8,9
054492,2,17,7,13,3,1
054493,0,13,8,7,10,20
054494,18,1,8,15,5,17
054495,19,6,1,15,7,7
054496,11,9,20,6,9,9
054497,5,12,15,18,8,13
054498,17,14,9,9,13,19
054499,16,13,15,16,19,15
054500,8,12,10,7,4,1
054501,9,6,19,16,8,2
054502,11,7,6,7,14,3
054503,5,18,16,8,6,11
054504,9,11,13,4,7,16
054505,2,5,14,7,11,0
054506,1,2,15,15,13,17
054507,8,5,0,4,1,12
054508,3,8,12,18,19,15
054509,14,9,0,12,9,3
054510,14,15,5,16,14,10
054511,20,19,7,17,9,8
054512,1,6,11,9,0,17
054513,1,16,18,4,19,1
054514,3,12,12,11,3,1
054515,19,5,20,11,19,14
054516,9,10,16,4,15,17
054517,13,12,2,3,7,3
054518,9,1,5,13,10,18
054519,19,8,18,4,12,14
054520,14,19,8,1,2,1
054521,1,6,1,20,11,2
054522,6,1,5,13,2,1
054523,14,4,20,10,16,8
054524,1,11,18,7,0,11
054525,15,13,9,5,13,10
054526,16,5,0,10,13,0
054527,5,0,17,8,18,10
054528,2,6,12,7,2,1
054529,15,6,20,20,15,8
054530,15,2,13,13,14,7
054531,14,18,11,10,7,18
054532,0,9,0,8,9,14
054533,9,0,10,10,18,7
054534,5,8,7,15,3,15
054535,9,4,1,19,8,20
054536,16,11,8,10,13,2
054537,14,7,1,17,15,15
054538,18,11,9,9,6,17
054539,13,13,8,0,12,12
054540,16,18,5,2,10,3
054541,18,18,17,1,9,12
054542,1,2,7,14,6,12
054543,3,13,5,0,1,10
054544,14,5,13,9,6,16
054545,9,7,13,11,6,13
054546,19,11,17,6,15,18
054547,5,4,2,3,5,1
054548,4,16,3,11,12,3
054549,14,19,9,14,6,0
054550,6,2,17,4,1,10
054551,7,5,17,16,8,7
054552,14,10,13,3,0,12
054553,6,6,13,11,20,9
054554,9,10,12,9,0,18
054555,12,10,12,15,19,8
054556,10,12,15,18,5,17
054557,4,6,14,19,5,10
054558,10,10,12,18,0,6
054559,6,3,1,11,16,3
054560,8,2,10,14,10,6
054561,13,12,19,4,17,16
054562,14,12,17,19,17,9
054563,9,2,17,1,15,5
054564,9,16,1,18,3,4
054565,4,11,9,4,17,19
054566,11,9,14,9,8,14
054567,16,11,6,1,6,19
054568,15,17,17,3,1,5
054569,17,5,8,1,13,12
054570,4,8,11,11,18,18
054571,7,12,6,4,16,16
054572,3,1,9,17,19,2
054573,16,3,1,16,16,9
054574,5,3,16,18,7,20
054575,12,15,4,1,11,5
054576,6,6,14,8,17,8
054577,6,7,13,4,17,7
054578,11,4,11,6,16,16
054579,5,4,9,13,14,6
054580,16,1,20,4,16,19
054581,1,11,11,4,8,2
054582,16,11,10,1,9,13
054583,12,10,7,7,13,14
054584,1,5,19,11,12,9
054585,17,14,5,2,16,8
054586,16,5,9,18,1,8
054587,18,18,7,4,5,14
054588,12,8,17,2,15,20
054589,18,13,2,1,17,12
054590,16,15,20,0,8,10
054591,4,13,7,3,14,13
054592,8,14,8,12,5,8
054593,14,1,5,8,15,0
054594,14,14,1,15,4,16
054595,6,18,2,13,8,5
054596,7,16,6,13,8,2
054597,1,18,0,11,12,3
054598,13,7,18,9,18,12
054599,10,5,3,5,19,4
054600,16,18,6,7,16,6
054601,2,3,8,1,1,1
054602,11,12,20,7,20,17
054603,8,15,8,10,17,16
054604,19,3,7,3,16,7
054605,10,8,19,3,7,18
054606,10,10,7,17,16,13
054607,8,18,5,19,7,4
054608,2,14,10,13,14,1
054609,18,10,11,19,14,2
054610,15,3,11,19,15,1
054611,13,9,18,1,9,5
054612,19,5,8,16,0,16
054613,11,12,0,6,9,13
054614,2,3,3,20,1,3
054615,18,18,9,5,2,3
054616,19,18,16,1,8,6
054617,17,4,5,5,9,9
054618,9,6,18,11,15,7
054619,19,19,15,17,12,6
054620,1,8,10,6,18,10
054621,8,10,8,7,10,13
054622,5,11,4,13,3,6
054623,7,13,14,5,6,11
054624,5,0,9,19,6,4
054625,20,15,1,18,16,1
054626,1,13,1,2,5,11
054627,6,6,3,19,14,5
054628,0,5,16,18,0,12
054629,9,12,7,13,18,7
054630,6,4,2,1,9,17
054631,8,1,3,11,11,14
054632,7,8,10,17,12,5
054633,17,1,18,17,14,7
054634,3,18,11,4,10,20
054635,19,19,19,11,10,13
054636,0,18,17,4,2,8
054637,16,5,14,11,9,11
054638,17,6,7,0,8,3
054639,14,16,5,14,5,0
054640,7,15,8,17,11,18
054641,2,12,1,6,7,0
054642,1,16,7,19,10,10
054643,18,3,5,2,17,2
054644,17,1,10,12,16,9
054645,19,2,20,14,16,12
054646,5,8,9,14,12,12
054647,13,19,11,20,4,7
054648,3,3,13,3,11,14
054649,19,6,15,4,17,14
054650,15,10,7,10,17,16
054651,13,2,6,20,19,1
054652,15,19,15,18,7,15
054653,9,20,19,15,5,11
054654,12,9,12,5,18,18
054655,15,4,1,6,7,3
054656,18,12,18,8,12,14
054657,10,5,1,9,18,15
054658,18,15,18,3,10,13
054659,1,14,8,2,11,5
054660,18,13,9,6,15,19
054661,0,12,13,14,19,3
054662,13,1,9,12,10,12
054663,15,19,11,13,5,11
054664,10,11,17,17,3,16
054665,12,9,5,11,2,13
054666,20,7,11,7,1,4
054667,16,10,2,20,0,17
054668,2,9,17,6,9,3
054669,19,0,6,13,0,19
054670,1,12,3,7,18,15
054671,20,6,7,2,17,14
054672,9,3,10,8,5,8
054673,2,10,12,15,13,13
054674,4,17,8,12,15,8
054675,17,6,2,20,16,12
054676,19,10,14,13,6,6
054677,8,5,6,20,9,17
054678,10,17,8,10,17,12
054679,11,9,17,12,18,7
054680,13,5,9,17,9,5
054681,4,1,0,9,9,5
054682,18,7,18,8,11,19
054683,9,9,7,16,19,6
054684,4,10,11,18,13,4
054685,19,12,4,11,8,4
054686,12,19,14,20,7,13
054687,19,7,18,15,13,13
054688,1,20,7,18,5,15
054689,13,5,13,3,13,14
054690,14,17,9,4,11,1
054691,3,15,1,2,4,16
054692,14,6,14,11,4,9
054693,19,13,7,17,9,15
054694,13,17,18,7,16,10
054695,4,0,19,4,8,11
054696,8,4,10,12,18,2
054697,10,12,9,16,11,5
054698,9,10,3,16,9,1
054699,16,10,1,6,12,11
054700,9,2,14,18,18,1
054701,16,15,14,14,15,15
054702,6,6,12,12,0,4
054703,17,12,17,8,10,9
054704,4,8,4,18,8,19
054705,8,14,4,20,12,6
054706,12,8,14,5,12,14
054707,19,8,11,0,14,4
054708,4,18,15,15,16,3
054709,13,6,9,4,13,17
054710,10,6,16,7,16,7
054711,18,7,10,0,12,7
054712,15,8,5,3,8,11
054713,1,17,17,5,18,9
054714,16,5,12,5,19,11
054715,18,3,1,18,4,7
054716,7,8,15,9,17,18
054717,3,17,12,1,12,6
054718,9,15,11,6,2,18
054719,3,7,14,11,20,15
054720,7,2,3,5,9,14
054721,1,7,13,10,11,0
054722,4,13,13,9,1,13
054723,5,16,17,14,11,13
054724,20,6,16,14,12,9
054725,0,6,12,7,9,9
054726,16,7,19,13,10,5
054727,6,16,16,13,10,4
054728,7,7,9,6,19,20
054729,11,6,19,9,15,6
054730,9,7,14,10,2,9
054731,0,11,17,4,3,14
054732,8,19,4,17,10,9
054733,15,17,1,16,0,6
054734,17,10,18,0,17,14
054735,11,12,1,16,17,15
054736,1,14,10,4,10,12
054737,6,14,7,4,11,11
054738,19,16,13,9,14,5
054739,3,9,8,16,6,9
054740,17,6,19,14,16,16
054741,18,6,10,1,9,3
054742,1,4,7,9,20,11
054743,13,7,1,12,1,10
054744,4,19,17,5,15,11
054745,16,10,12,0,10,11
054746,18,5,8,5,18,20
054747,9,3,1,11,12,5
054748,15,13,9,8,4,17
054749,3,9,20,3,14,12
054750,12,8,5,16,11,13
054751,10,3,5,12,18,11
054752,18,8,12,0,9,15
054753,12,14,14,4,20,9
054754,10,2,5,11,13,8
054755,6,12,15,2,1,1
054756,1,7,15,1,19,5
054757,17,17,4,10,9,8
054758,8,20,9,7,16,12
054759,5,15,20,14,15,7
054760,2,16,12,20,15,19
054761,2,19,14,15,3,6
054762,10,13,2,19,5,18
054763,16,2,2,11,4,12
054764,3,9,4,16,9,7
054765,2,19,10,3,18,4
054766,1,13,14,8,12,3
054767,3,14,6,4,12,18
054768,14,18,13,2,6,2
054769,10,16,3,18,18,6
054770,12,18,19,13,18,1
054771,14,18,4,20,12,3
054772,12,10,6,10,2,17
054773,17,4,2,13,14,10
054774,3,7,7,1,8,20
054775,3,2,14,5,18,4
054776,3,2,14,18,16,17
054777,4,17,6,13,12,10
054778,19,4,18,11,17,18
054779,19,3,17,19,1,2
054780,10,9,9,2,15,9
054781,1,15,12,11,3,13
054782,19,9,16,1,19,4
054783,1,9,2,15,1,5
054784,20,7,14,14,3,1
054785,15,7,10,1,1,19
054786,20,15,5,14,13,2
054787,2,14,16,4,6,10
054788,5,2,9,3,14,12
054789,20,12,7,0,7,5
054790,14,5,15,2,9,4
054791,2,3,7,7,12,13
054792,20,2,20,10,17,4
054793,18,1,14,14,18,17
054794,9,8,6,20,7,3
054795,6,12,1,14,10,5
054796,13,9,4,19,11,13
054797,7,17,6,9,8,5
054798,0,16,5,12,15,7
054799,2,15,4,12,10,6
054800,3,12,2,3,5,11
054801,19,20,13,5,15,11
054802,15,14,20,6,5,4
054803,20,18,10,19,19,4
054804,10,3,15,15,10,14
054805,11,2,16,11,13,13
054806,3,19,1,8,5,11
054807,5,17,6,15,11,2
054808,3,19,8,6,15,17
054809,6,11,2,15,13,12
054810,1,4,18,8,6,11
054811,9,9,12,2,5,2
054812,11,19,19,6,15,8
054813,10,9,8,12,14,11
054814,6,17,17,3,9,1
054815,2,2,3,12,16,6
054816,7,7,6,6,8,9
054817,1,5,12,14,18,18
054818,6,5,5,15,2,7
054819,16,13,1,20,4,8
054820,16,10,5,17,8,6
054821,18,17,17,7,1,8
054822,11,10,15,8,13,19
054823,4,14,7,0,18,9
054824,12,19,4,7,1,15
054825,5,3,9,8,9,16
054826,12,3,14,5,8,15
054827,14,11,3,17,0,3
054828,11,19,7,20,1,6
054829,10,6,16,19,16,5
054830,10,9,18,9,6,11
054831,1,4,3,3,13,15
054832,0,16,17,11,17,14
054833,13,15,15,14,11,3
054834,17,13,15,11,20,13
054835,19,5,6,15,10,14
054836,13,16,19,16,14,7
054837,1,11,5,8,1,5
054838,11,19,14,18,9,19
054839,9,3,5,0,16,9
054840,15,8,14,7,13,6
054841,6,7,4,6,17,9
054842,18,17,13,1,12,18
054843,4,6,13,8,19,4
054844,2,5,3,2,12,2
054845,9,12,14,10,10,16
054846,10,11,10,5,18,2
054847,0,6,18,8,15,17
054848,10,11,6,12,4,19
054849,16,16,7,20,18,5
054850,4,9,7,16,1,3
054851,19,13,16,18,5,18
054852,12,2,17,13,13,13
054853,17,12,18,3,3,10
054854,5,5,11,14,3,8
054855,6,11,16,3,0,4
054856,13,4,7,11,19,13
054857,2,10,5,17,5,7
054858,6,19,7,10,8,18
054859,14,5,6,16,1,18
054860,12,18,20,4,5,12
054861,3,7,6,4,3,1
054862,4,1,18,19,11,1
054863,13,8,16,10,9,8
054864,5,16,7,8,9,5
054865,8,1,18,14,5,15
054866,18,11,14,8,15,4
054867,10,6,15,15,9,6
054868,18,18,18,18,19,5
054869,19,6,18,12,3,14
054870,8,17,15,2,11,18
054871,10,17,2,12,13,0
054872,16,14,4,19,10,18
054873,13,14,6,11,6,12
054874,5,18,18,8,5,0
054875,12,6,1,10,18,18
054876,5,9,10,11,11,12
054877,4,2,14,15,15,19
054878,11,14,17,13,11,6
054879,16,9,15,7,16,7
054880,15,18,8,18,19,3
054881,4,14,15,1,20,18
054882,1,14,12,6,2,2
054883,2,17,4,12,1,3
054884,3,10,9,3,9,18
054885,15,11,11,15,15,10
054886,19,9,5,20,10,19
054887,2,5,9,0,9,15
054888,10,3,17,11,5,1
054889,14,20,13,18,8,13
054890,17,3,16,12,2,18
054891,3,20,3,19,2,12
054892,17,18,15,10,10,1
054893,16,11,14,11,2,9
054894,5,6,14,8,9,7
054895,9,16,9,13,15,14
054896,0,7,19,18,12,14
054897,16,2,18,9,11,7
054898,3,1,14,3,19,15
054899,19,16,1,11,5,15
054900,13,8,9,7,13,15
054901,15,5,15,8,15,3
054902,11,16,9,10,13,17
054903,0,19,14,2,12,14
054904,8,17,13,12,11,9
054905,12,2,13,12,3,19
054906,18,5,13,9,7,7
054907,16,13,6,15,4,12
054908,1,16,5,13,19,1
054909,11,3,16,1,10,17
054910,8,0,12,13,12,1
054911,16,3,16,10,19,17
054912,18,18,7,2,8,1
054913,0,12,8,9,19,17
054914,6,7,4,13,10,16
054915,8,2,6,13,13,11
054916,4,3,2,9,8,18
054917,17,1,12,17,8,4
054918,3,6,12,11,14,4
054919,9,7,10,6,12,9
054920,16,5,1,3,10,7
054921,0,19,13,4,13,4
054922,9,18,20,20,18,7
054923,8,7,8,15,10,15
054924,4,10,19,10,6,5
054925,10,14,18,15,7,17
054926,4,3,16,17,2,4
054927,16,9,5,0,11,8
054928,3,13,19,2,1,3
054929,16,7,3,11,10,16
054930,14,1,3,9,11,4
054931,2,6,7,6,7,6
054932,16,8,11,5,1,5
054933,19,15,5,17,14,4
054934,7,6,8,5,3,14
054935,16,6,13,7,12,4
054936,16,2,18,7,19,20
054937,19,0,5,16,17,17
054938,12,5,15,9,19,17
054939,13,1,5,10,19,6
054940,2,18,1,19,7,8
054941,10,3,11,8,10,14
054942,3,6,15,17,7,7
054943,14,12,12,9,4,14
054944,1,15,18,11,8,2
054945,4,9,11,11,8,9
054946,0,17,8,13,8,0
054947,8,5,3,6,20,5
054948,9,1,4,9,13,2
054949,3,8,17,6,20,9
054950,3,6,12,3,3,11
054951,12,4,3,6,17,15
054952,8,13,17,13,11,7
054953,10,6,8,18,0,15
054954,9,3,4,10,15,9
054955,16,4,13,18,18,4
054956,13,16,14,11,7,10
054957,9,3,4,2,1,17
054958,5,13,18,11,17,19
054959,5,12,6,17,2,20
054960,10,16,8,14,18,8
054961,5,15,3,17,9,2
054962,6,19,12,15,12,7
054963,15,20,2,16,10,4
054964,11,15,20,15,3,12
054965,18,19,12,12,8,17
054966,12,5,4,9,17,19
054967,8,15,16,5,4,11
054968,4,8,13,6,17,16
054969,0,12,9,10,4,15
054970,5,19,5,3,15,17
054971,15,10,0,12,14,9
054972,10,1,18,20,9,2
054973,2,10,12,0,11,10
054974,12,15,19,14,10,16
054975,13,7,2,17,7,5
054976,2,18,20,19,0,2
054977,12,5,1,19,1,13
054978,6,1,8,14,16,18
054979,3,19,16,4,14,10
054980,12,20,5,1,9,5
054981,19,20,15,12,3,6
054982,6,5,12,3,11,6
054983,14,6,12,10,14,2
054984,3,5,15,20,8,12
054985,4,18,2,16,4,14
054986,14,17,1,17,13,6
054987,8,6,9,17,9,16
054988,19,8,17,12,6,20
054989,18,14,4,15,12,11
054990,18,10,18,12,12,14
054991,19,18,10,17,15,8
054992,5,0,9,12,16,12
054993,19,6,16,1,20,17
054994,6,1,19,2,3,7
054995,1,13,4,4,15,2
054996,3,12,11,9,16,12
054997,9,13,15,4,10,9
054998,2,10,20,9,18,10
054999,19,9,14,11,19,8
055000,7,20,1,3,16,4
055001,14,7,13,10,19,5
055002,3,9,2,17,8,9
055003,9,17,3,7,8,13
055004,10,0,4,3,20,10
055005,2,0,11,6,14,18
055006,9,6,12,20,13,18
055007,18,7,11,6,15,15
055008,2,13,8,12,5,11
055009,13,14,2,14,11,4
055010,6,3,12,2,1,14
